FIPS,State,County,Low_Access_Overall,Low_Access_low_income,Low_Access_Child,Low_Access_Seniors,Grocery,Supercenter,Convenience,Specialized,SNAP_store,WIC_store,Fast_food,Full_service,Assistance,Low_insecurity,Very_low_insecurity,Farm,Adult_db,Adult_ob,Recreation_facility,White,Black,Hispanic,Asian,American Indian or Alaska Native,Hawaiian or Pacific Islander,>=65,<18,Poverty_rate
17139,IL,Moultrie,3.021704979,0.789528894,0.6110361910000001,0.645148532,0.06739907,0.0,0.471793489,0.13479814,0.741889775,0.26786309999999997,0.13479814,0.606591629,1.0999110029999999,13.8,5.1,0.0,10.2,28.6,0.0,97.83106561,0.269432844,0.868920921,0.195338812,0.18860299100000003,0.0,17.63437963,24.92927388,8.6
17141,IL,Ogle,17.58797134,5.473754549,4.9775647560000005,2.070365295,0.153595085,0.019199400000000002,0.47998464,0.019199400000000002,0.858151436,0.1513775,0.5567821829999999,0.729576654,1.0999110029999999,13.8,5.1,0.09751721199999999,10.4,31.2,0.076797542,88.64983083,0.87481541,8.862179187999999,0.450492551,0.170102996,0.009346318000000001,15.18215975,24.756528399999997,10.4
17143,IL,Peoria,25.50342065,6.8418035989999995,6.07276892,3.8549333789999998,0.288278285,0.010676999999999999,0.37369407299999996,0.0480464,0.9513204690000001,0.250996,0.720695712,0.827465447,1.0999110029999999,13.8,5.1,0.01081046,9.6,28.8,0.069400328,72.7208382,17.54480037,3.80816541,3.120207621,0.200006435,0.031636407000000005,13.92162751,24.07208811,15.6
17145,IL,Perry,21.45420316,9.700585971,5.383657218,3.42489417,0.276854928,0.0461425,0.46142488,0.0,0.702345848,0.2720101,0.46142488,0.8305647840000001,1.0999110029999999,13.8,5.1,0.09364611099999999,10.6,29.1,0.0461425,87.08277405,8.304250559,2.680089485,0.389261745,0.192393736,0.035794183,15.72706935,20.72930649,16.8
17147,IL,Piatt,3.0318132510000004,0.689353248,0.7122775090000001,0.45995616100000003,0.182581705,0.0,0.426023979,0.0,0.603864729,0.1211827,0.365163411,0.669466253,1.0999110029999999,13.8,5.1,0.060386472999999996,10.7,29.0,0.121721137,97.29212744,0.33474804199999997,0.998266483,0.29290453699999996,0.16737402099999998,0.035865862000000005,16.21734712,23.95241796,6.5
17149,IL,Pike,18.44201183,8.827719025,4.450851644,3.407122443,0.312070903,0.0,0.873798527,0.062414199999999996,1.567398071,0.306598,0.312070903,0.748970166,1.0999110029999999,13.8,5.1,0.0,12.0,32.6,0.062414199999999996,96.17772368,1.6676810709999998,1.04686549,0.231284236,0.14607425400000001,0.024345709,19.08703591,22.59281802,15.0
17151,IL,Pope,24.20346569,7.639531248,3.9884418,5.808408494,0.467726848,0.0,0.467726848,0.0,0.9622323509999999,0.2340824,0.0,0.467726848,1.0999110029999999,13.8,5.1,0.240558095,10.9,29.5,0.0,90.71588367,6.017897092,1.4317673380000002,0.24608501100000002,0.62639821,0.022371365,21.58836689,18.21029083,18.1
17153,IL,Pulaski,20.84293692,9.593116512,4.838203833,4.344360439,0.515907137,0.0,0.859845228,0.0,2.135611296,0.5001667000000001,0.343938091,0.343938091,1.0999110029999999,13.8,5.1,0.0,12.1,27.3,0.0,63.90196397,32.07271547,1.574419737,0.21100470699999999,0.40577828299999996,0.048693394,18.24379159,22.80473949,24.7
17155,IL,Putnam,10.92009169,2.192126622,1.5830957630000002,3.0567927010000004,0.343997248,0.0,0.687994496,0.171998624,1.06932807,0.1698947,0.0,1.71998624,1.0999110029999999,13.8,5.1,0.0,10.5,29.9,0.343997248,94.13919414,0.5161505160000001,4.195804196,0.21645021600000003,0.083250083,0.016650017,17.7988678,21.295371300000003,8.8
17157,IL,Randolph,11.45849642,3.358534615,2.393428514,2.085901721,0.182542822,0.0304238,0.486780857,0.091271411,0.980963171,0.1517174,0.578052268,0.7301712859999999,1.0999110029999999,13.8,5.1,0.030655098999999998,10.1,27.7,0.0608476,86.42908352,9.69351177,2.589915163,0.304695902,0.128450233,0.026884932,15.95172661,19.80822081,14.3
17159,IL,Richland,5.787274758,2.332689663,1.138869903,1.269072739,0.18678787100000002,0.062262599999999994,0.37357574200000004,0.0,0.75329566,0.30909990000000004,0.99620198,0.43583836600000003,1.0999110029999999,13.8,5.1,0.12554927800000001,11.0,28.8,0.18678787100000002,96.55023717,0.48050268,1.262859607,0.72075402,0.154007269,0.006160291,19.15850428,22.22632908,14.9
17161,IL,Rock Island,17.69473007,6.337576595,4.200259765,2.4210869319999997,0.18485174199999999,0.013692700000000002,0.49293797899999997,0.054770900000000004,1.056746602,0.2305757,0.7462533290000001,0.848948741,1.0999110029999999,13.8,5.1,0.020720521999999998,10.8,31.7,0.075309969,75.7485801,8.750491372,11.60180554,1.615089531,0.19180459,0.029821208,16.18546081,22.49264636,13.2
17163,IL,St. Clair,33.64078061,11.97676683,8.93118509,3.90655304,0.131713136,0.0112897,0.496746686,0.052685300000000004,0.8981614109999999,0.24548270000000003,0.718777401,0.6209333570000001,1.0999110029999999,13.8,5.1,0.011417306,12.7,33.2,0.101607277,62.897325,30.31223154,3.2530290010000003,1.189753236,0.19958823399999998,0.07887253,12.51962556,25.39769529,16.4
17165,IL,Saline,39.04778872,19.74956817,9.23372238,7.047490077999999,0.32504469399999997,0.040630599999999996,0.6907199740000001,0.0,1.398774028,0.3206927,0.6907199740000001,0.6500893870000001,1.0999110029999999,13.8,5.1,0.0,12.0,30.1,0.0,92.3654317,3.909605427,1.364749328,0.401396861,0.33717336299999995,0.036125717,18.40404608,22.89567696,23.2
17167,IL,Sangamon,24.25141186,5.169015646,5.789397903999999,3.375090793,0.15075604199999998,0.025126,0.366839701,0.065327618,0.9367135759999999,0.25593289999999996,0.773881013,0.8995110479999999,1.0999110029999999,13.8,5.1,0.010126634,10.7,28.5,0.125630035,82.53969058,11.72157091,1.7623376290000001,1.619527511,0.17370166899999998,0.02228243,13.85663282,23.708505300000002,15.3
17169,IL,Schuyler,14.14591089,3.572213023,3.177321695,2.711555831,0.136425648,0.0,0.545702592,0.136425648,1.0111223459999998,0.1341022,0.409276944,0.545702592,1.0999110029999999,13.8,5.1,0.144446049,10.6,31.7,0.0,94.94962884,3.1813361610000004,1.19300106,0.119300106,0.159066808,0.0,18.53128314,20.94379639,12.9
17171,IL,Scott,4.160859578999999,1.263213718,0.8686666190000001,0.7215778079999999,0.19215987699999998,0.0,0.7686395079999999,0.0,0.79160893,0.18903589999999998,0.38431975399999996,1.152959262,1.0999110029999999,13.8,5.1,0.0,9.9,30.4,0.0,97.96451914,0.093370682,0.802987862,0.224089636,0.16806722699999999,0.0,18.03921569,23.7535014,11.3
17173,IL,Shelby,24.29915035,9.097252946000001,5.358894717,5.120480406,0.181422351,0.045355599999999996,0.8164005809999999,0.09071117599999999,0.9669843909999999,0.18021270000000003,0.317489115,0.8164005809999999,1.0999110029999999,13.8,5.1,0.046046875999999994,10.1,30.6,0.0,98.02799267,0.21464025399999997,0.804900952,0.25041363,0.17439520600000002,0.02235836,18.92411573,22.59088673,11.6
17175,IL,Stark,30.02026271,9.379163529,8.119886402,5.174700373,0.172028213,0.0,0.5160846379999999,0.172028213,1.038781166,0.33636059999999995,0.0,0.344056425,1.0999110029999999,13.8,5.1,0.0,12.2,30.2,0.0,97.1971972,0.4671338,0.9843176509999999,0.31698365,0.15015015,0.0,19.91991992,23.54020687,12.7
17177,IL,Stephenson,7.447060444,2.156579276,1.134928655,2.529459165,0.129212878,0.0215355,0.473780553,0.0215355,1.073996186,0.25554210000000005,0.5814579520000001,0.6675998710000001,1.0999110029999999,13.8,5.1,0.065754866,12.5,32.9,0.193819317,85.12083167,8.857496175,2.946909518,0.618306051,0.142524785,0.027247385,18.77554442,22.65934481,13.0
17179,IL,Tazewell,43.12429892,10.17534284,9.828464477999999,6.903070699,0.125269883,0.0368441,0.39791609899999997,0.0368441,0.7738959190000001,0.1838925,0.8032010140000001,0.7589881140000001,1.0999110029999999,13.8,5.1,0.029765227000000002,9.6,30.6,0.13263870000000003,95.00051701,0.99782856,1.856803108,0.731199315,0.22674564600000002,0.022157555,15.61295183,23.51359735,8.4
17181,IL,Union,13.26502859,5.420924557,2.8402419180000003,2.6653516280000003,0.229265776,0.057316399999999997,0.5158479970000001,0.17194933199999998,1.04578197,0.39666799999999997,0.7451137729999999,0.687797329,1.0999110029999999,13.8,5.1,0.058099001,11.9,28.2,0.0,92.39667565,0.847933513,4.846136568,0.292003594,0.33131177,0.028077269,18.16599281,21.49595687,15.3
17183,IL,Vermilion,14.54329174,5.720485501000001,3.473045134,2.542934764,0.188139675,0.025085299999999998,0.42644993,0.025085299999999998,1.036985874,0.23536120000000002,0.52679109,0.62713225,1.0999110029999999,13.8,5.1,0.012802293999999999,12.7,35.4,0.10034116,80.35528331,12.7338438,4.215620213999999,0.6848392040000001,0.16906585,0.014701378000000001,16.29647779,24.41408882,18.4
17185,IL,Wabash,8.560870582,1.823063989,1.892817067,1.6533148659999999,0.173175167,0.0,0.432937917,0.0,0.957187593,0.2558199,0.8658758329999999,0.5195255,1.0999110029999999,13.8,5.1,0.0,12.6,32.2,0.25976275,96.24173433,0.6110320579999999,1.322507743,0.527329037,0.142295137,0.041851511,17.84548422,22.16456014,12.2
17187,IL,Warren,6.649266934,3.501639958,1.6910540980000002,1.062884487,0.335683115,0.0,0.335683115,0.055947199999999996,1.2659684420000001,0.281992,0.44757748700000005,0.615419044,1.0999110029999999,13.8,5.1,0.057544020999999994,10.5,30.5,0.055947199999999996,87.9990964,1.6208279209999998,8.414751228,0.525216016,0.18071948899999998,0.050827356,17.03281188,22.13248998,14.3
17189,IL,Washington,11.0622995,4.000095155,2.2086627930000002,1.940944032,0.5579967920000001,0.0,0.767245588,0.0,1.1304224729999999,0.27401020000000004,0.6974959890000001,0.5579967920000001,1.0999110029999999,13.8,5.1,0.141302812,10.5,28.6,0.13949919800000002,96.90133188,0.638760533,1.3386789890000002,0.278608317,0.08833922300000001,0.027181299,17.00869802,22.13916825,8.8
17191,IL,Wayne,20.04045519,7.117801288,5.000629558,3.607076698,0.18134558399999998,0.0604485,0.604485281,0.0604485,1.036838293,0.2413419,0.30224264,0.846279393,1.0999110029999999,13.8,5.1,0.060990485,10.3,29.2,0.120897056,97.49403341,0.23866348399999998,1.050119332,0.41766109799999995,0.155131265,0.005966587,19.445107399999998,22.55369928,12.8
17193,IL,White,29.23662884,14.14932897,6.0279063289999995,6.6024931989999995,0.347850285,0.069570057,0.69570057,0.0,1.329415083,0.4118616,0.556560456,0.765270628,1.0999110029999999,13.8,5.1,0.0,10.6,28.7,0.069570057,97.56563246,0.252301398,1.0773951590000002,0.211387658,0.272758268,0.034094783,20.96147289,20.90010228,14.9
17195,IL,Whiteside,22.31151412,7.162978536000001,4.872749871,4.41378705,0.14065686800000002,0.0175821,0.45713482,0.05274630000000001,0.8490165470000001,0.15558550000000002,0.527463253,0.861523314,1.0999110029999999,13.8,5.1,0.07075138,10.5,28.7,0.0175821,85.92259564,1.205169408,11.03456528,0.45984478100000004,0.153851414,0.00341892,17.51683818,23.4879825,12.8
17197,IL,Will,32.13050392,5.735383805,9.451649411,2.750143566,0.148814083,0.0204255,0.256777241,0.0452278,0.527896583,0.15091179999999998,0.695924683,0.47708044299999997,1.0999110029999999,13.8,5.1,0.011602123,8.5,28.0,0.094832504,67.23788299,10.98338155,15.617362300000002,4.495247653,0.12013696199999999,0.015349193999999998,9.2706181,29.06812681,8.0
17199,IL,Williamson,14.45837796,4.465320652,3.456775199,2.110498566,0.208930277,0.029847199999999997,0.402936963,0.029847199999999997,0.85849613,0.2249752,0.626790831,0.701408787,1.0999110029999999,13.8,5.1,0.059206630999999996,10.5,31.6,0.13431232099999998,91.50353392,3.788598038,1.96060702,0.839399008,0.310442003,0.012056,16.33135916,22.14084422,16.2
17201,IL,Winnebago,25.84869674,7.342493097,6.23876584,3.303507642,0.19061349800000002,0.0173285,0.419349696,0.076245399,0.9584675429999999,0.19858320000000002,0.700071393,0.720865593,1.0999110029999999,13.8,5.1,0.031482511,11.7,33.9,0.090108199,72.54340154,11.97496495,10.89763129,2.276591277,0.190675526,0.020659338,13.78926121,24.91990273,14.7
17203,IL,Woodford,11.73007753,1.7915775219999999,3.075731391,1.7274621330000002,0.153112001,0.0,0.484854671,0.025518700000000002,0.7920286059999999,0.17962070000000002,0.484854671,0.637966673,1.0999110029999999,13.8,5.1,0.05109862,9.6,30.8,0.076556001,96.45665218,0.48106766,1.363025036,0.537968136,0.168115042,0.012931926000000002,14.7992965,25.83798883,7.0
18001,IN,Adams,8.645048653,3.3155355560000004,1.803523896,2.086182335,0.20120146,0.028743099999999997,0.344916789,0.114972263,0.539282441,0.2036956,0.459889052,0.60360438,1.23386629,11.1,4.3,0.028383288,13.9,32.8,0.086229197,94.57353069,0.296623724,4.106202926,0.226829907,0.174484544,0.02035653,13.813359699999998,31.15712333,12.8
18003,IN,Allen,30.36175736,9.841942486,7.840035457000001,3.7507197839999997,0.13664263599999998,0.030061400000000002,0.34160658899999996,0.073787023,0.826124966,0.06936510000000001,0.655884652,0.702343148,1.23386629,11.1,4.3,0.026997549,10.3,30.1,0.12024551900000001,76.48939434,11.53803939,6.499047362000001,2.7048172260000003,0.277770742,0.033490089,11.85858739,27.005395,14.6
18005,IN,Bartholomew,27.30378353,9.182652071,7.206917507999999,3.489486554,0.13712804,0.0373986,0.361519379,0.0373986,0.7985061999999999,0.1263759,0.8850991690000001,0.698106386,1.23386629,11.1,4.3,0.049138842,10.5,29.5,0.09972948400000001,87.00809959,1.77097169,6.201005287,3.4143292439999997,0.188816835,0.048180847,13.97374795,25.21030289,11.9
18007,IN,Benton,1.586147089,0.823820271,0.315321319,0.294620917,0.229885057,0.0,0.459770115,0.0,0.693641603,0.22716950000000002,0.574712644,0.229885057,1.23386629,11.1,4.3,0.0,12.1,32.6,0.114942529,93.72035238,0.406595889,4.867856336,0.16941495399999998,0.12423763300000001,0.033882991,15.74429636,25.79625028,11.1
18009,IN,Blackford,2.122043971,0.7789825509999999,0.484361969,0.30777202800000003,0.32255463300000004,0.0,0.483831949,0.0,0.8231130240000001,0.3199488,0.403193291,0.483831949,1.23386629,11.1,4.3,0.0,13.7,36.0,0.080638658,97.15650948,0.375998747,0.916496945,0.148832837,0.17233275899999997,0.031333229,17.76594078,22.82625725,14.5
18011,IN,Boone,11.91768501,1.280299058,3.816525845,1.0046948340000001,0.09690705,0.0161512,0.19381410000000002,0.0323023,0.52588433,0.1187568,0.61374465,0.74295405,1.23386629,11.1,4.3,0.030934372999999998,10.4,27.8,0.145360575,93.84004237,0.854519774,2.2422316380000002,1.661370056,0.160663842,0.017655366999999998,11.73022599,28.10204802,6.0
18013,IN,Brown,3.0770832039999996,1.258273022,0.718265888,0.40804936799999997,0.267343938,0.0,0.467851891,0.267343938,0.40236052899999997,0.1988994,0.267343938,0.802031814,1.23386629,11.1,4.3,0.06706008599999999,12.6,30.6,0.066835984,96.84424616,0.347723396,1.167825745,0.288676027,0.308358483,0.006560819,17.18934523,20.8109172,11.4
18015,IN,Carroll,4.5329921539999996,1.447139617,1.03140749,0.851838518,0.20077297600000002,0.0,0.35135270799999996,0.05019319999999999,0.701051593,0.1990545,0.652512172,0.652512172,1.23386629,11.1,4.3,0.0,13.4,26.9,0.10038648800000001,95.20218308,0.208385016,3.52766063,0.09923096,0.163731084,0.004961548,15.78764575,24.59439345,9.4
18017,IN,Cass,4.017449251,1.250886192,1.069200687,0.6866450359999999,0.15609553,0.026015899999999998,0.36422290399999996,0.026015899999999998,0.922363341,0.1814364,0.8064935740000001,0.49430251299999994,1.23386629,11.1,4.3,0.026353239,9.8,33.7,0.10406368699999999,83.72427244,1.331930401,12.56736642,1.044500334,0.256633989,0.00769902,15.07468049,25.90206847,13.1
18019,IN,Clark,21.93505957,6.89819687,5.087695944,2.8712690039999997,0.10502179199999999,0.0262554,0.332569008,0.0437591,0.8273651,0.0803923,0.74390436,0.638882568,1.23386629,11.1,4.3,0.017236773,12.4,33.3,0.08751816,85.17218231,6.841026199,4.853400102,0.7783583709999999,0.231330285,0.039008636,12.75038101,23.68549967,10.4
18021,IN,Clay,3.97718323,1.243160964,0.897963295,0.573318167,0.188238837,0.0,0.60236428,0.0376478,0.988254964,0.149048,0.527068745,0.60236428,1.23386629,11.1,4.3,0.0,11.9,33.1,0.0,97.23317218,0.31610264,1.14168836,0.22313127600000002,0.21197471199999998,0.029750837000000002,15.06507996,23.95314243,12.9
18023,IN,Clinton,1.8679952709999998,0.62976827,0.47844280100000003,0.33905251,0.15255064699999998,0.0305101,0.39663168200000004,0.091530388,0.8934898379999999,0.12113139999999999,0.640712717,0.48816207,1.23386629,11.1,4.3,0.030809995,12.5,30.9,0.0,85.32687214,0.415362389,13.22838912,0.195641705,0.132434385,0.009029617,14.37515049,26.634360700000002,11.9
18025,IN,Crawford,14.56921955,4.6613880839999995,3.1134770460000003,2.764600785,0.18770530300000002,0.0,0.46926325700000004,0.0,1.138628006,0.281294,0.093852651,1.032379165,1.23386629,11.1,4.3,0.18977132600000002,13.0,33.0,0.0,96.98497153,0.196023523,1.1761411370000001,0.18668906899999999,0.373378139,0.084010081,15.00980118,23.289461399999997,18.7
18027,IN,Daviess,9.602525522999999,4.559882204,2.711811472,1.0367880170000001,0.183323658,0.0305539,0.366647316,0.0305539,0.9099457259999999,0.18712579999999998,0.5805249170000001,0.48886308799999995,1.23386629,11.1,4.3,0.0,12.9,37.6,0.06110790000000001,93.83215369,0.52135996,4.151921132,0.50872093,0.195904954,0.018958544,14.09567745,28.81698686,14.6
18029,IN,Dearborn,26.38594109,6.819982846,6.511927188,3.5625460139999996,0.141397002,0.020199599999999998,0.34339272,0.0605987,0.628408074,0.10033910000000001,0.504989294,0.504989294,1.23386629,11.1,4.3,0.040542457999999996,13.1,32.5,0.10099785900000001,96.88093192,0.5814534339999999,1.0030571259999999,0.37364877,0.157851619,0.047954922000000004,13.12166563,25.0064939,8.9
18031,IN,Decatur,15.27376404,5.297591746,3.8940199339999997,2.5411088840000002,0.188508521,0.0377017,0.301613633,0.07540340799999999,1.01511395,0.2687966,0.829437491,0.6786306740000001,1.23386629,11.1,4.3,0.037596812,14.7,32.7,0.07540340799999999,96.33255633,0.295260295,1.655011655,0.6915306920000001,0.13986014,0.027195027000000004,14.44055944,25.48562549,13.0
18033,IN,DeKalb,21.45278568,8.525649851,5.888307547999999,3.019092375,0.141566194,0.0235944,0.306726754,0.04718869999999999,0.7252140640000001,0.18903150000000002,0.637047873,0.7550197009999999,1.23386629,11.1,4.3,0.023394002,10.0,32.8,0.117971828,95.69665822,0.333941217,2.441797125,0.440518201,0.19894370399999997,0.040262416,13.12081093,26.374251,10.5
18035,IN,Delaware,25.52748542,8.182268059,5.2336466360000005,3.907472504,0.11104088,0.0256248,0.34166424700000003,0.05979119999999999,0.96883297,0.102246,0.657703675,0.597912431,1.23386629,11.1,4.3,0.017300588999999998,12.5,31.5,0.11104088,88.14491251,6.841957662,1.774438902,0.9586049240000001,0.21670589999999998,0.047590315,14.68246212,20.03297329,23.0
18037,IN,Dubois,5.756478552000001,1.732196378,1.64722474,0.6835834909999999,0.23615539,0.0236155,0.5195418589999999,0.09446215599999999,0.799022377,0.23769339999999997,0.921006022,0.9918526390000001,1.23386629,11.1,4.3,0.023500657999999997,10.3,29.5,0.141693234,92.60426365,0.260211511,6.018286423999999,0.45119243700000006,0.12175034,0.011936308,14.512163099999999,25.46969371,7.6
18039,IN,Elkhart,20.40636331,7.368987701,5.765654828,2.264027602,0.17824341100000002,0.0297072,0.31192597,0.074268088,0.780249357,0.1001909,0.68326641,0.5594862629999999,1.23386629,11.1,4.3,0.024536144,10.2,32.8,0.074268088,77.21996973,5.5623889570000005,14.11527696,0.951108277,0.219681209,0.030370674,12.12903487,28.434543599999998,14.0
18041,IN,Fayette,21.42867736,8.32010585,5.142022257,4.049645095,0.127833646,0.042611199999999995,0.426112153,0.085222431,0.7715057129999999,0.2913147,0.9800579509999999,0.468723368,1.23386629,11.1,4.3,0.042861429000000006,12.2,33.0,0.085222431,96.35457429,1.3098817809999999,0.918564897,0.325410883,0.12357375300000001,0.0,16.657741899999998,23.96506982,16.2
18043,IN,Floyd,29.45992608,7.501761256,7.30025355,3.574199255,0.10501581800000001,0.026254000000000003,0.35442838600000004,0.0525079,0.792310715,0.1195489,0.8795074759999999,0.5382060670000001,1.23386629,11.1,4.3,0.0259774,10.2,30.1,0.0393809,89.17509185,5.124835742,2.64421143,0.930569337,0.19576818899999998,0.021454048,12.95288155,24.04328354,11.3
18045,IN,Fountain,18.70315825,6.416646779,4.420978084,3.6881957130000003,0.240124865,0.0,0.600312162,0.0,0.970520437,0.35048779999999996,0.420218514,0.780405811,1.23386629,11.1,4.3,0.0,13.9,29.8,0.0,96.27610209,0.150812065,2.163573086,0.20301624100000001,0.27842227399999997,0.005800464,17.65081206,24.21113689,12.1
18047,IN,Franklin,9.07307697,4.509807949,2.5606869430000003,0.996051967,0.305223685,0.0,0.47963722,0.08720676699999999,0.924499214,0.3918325,0.654050754,0.610447371,1.23386629,11.1,4.3,0.044023772999999995,11.0,26.2,0.17441353399999998,97.89058778,0.147269026,0.9096028070000001,0.238229307,0.11694893199999999,0.008662884000000001,14.12483216,26.13158921,9.9
18049,IN,Fulton,12.905219599999999,5.817869731,3.0580888369999997,2.474900428,0.19512195100000002,0.0487805,0.487804878,0.0,1.042752862,0.2411149,0.634146341,0.975609756,1.23386629,11.1,4.3,0.049654897999999996,11.4,37.8,0.0,93.29045882,0.691111538,4.2330581689999995,0.48473795399999997,0.350355155,0.023996927999999997,16.45229411,24.77922826,11.7
18051,IN,Gibson,3.8606216860000004,1.278479234,0.849147126,0.701370365,0.20735211399999998,0.029621699999999997,0.473947688,0.0,1.038483262,0.20921750000000003,0.59243461,0.888651915,1.23386629,11.1,4.3,0.059341898,13.4,32.1,0.0592435,94.77360236,1.758051518,1.3163000329999999,0.462645136,0.176103633,0.005969615,15.28818315,24.31125571,11.0
18053,IN,Grant,17.95437762,7.914122837000001,3.828329009,2.4756721109999997,0.10208694900000001,0.0291677,0.6416893929999999,0.0437515,1.135396004,0.14423770000000002,0.7146086420000001,0.525018594,1.23386629,11.1,4.3,0.059757683,14.8,37.3,0.0583354,86.54315525,6.858309188,3.5925836060000003,0.582349667,0.31115742,0.019982587,16.23299696,21.65113258,18.0
18055,IN,Greene,11.94169699,5.950685226,2.8917247230000003,1.503187901,0.275010695,0.0305567,0.519464646,0.0,0.776132405,0.2428658,0.672248365,0.702805109,1.23386629,11.1,4.3,0.031045295,13.3,33.1,0.0611135,97.52148349,0.147746118,0.97090306,0.289461782,0.247248605,0.012060908,16.03196141,23.76903362,14.7
18057,IN,Hamilton,31.86530235,3.8794563560000004,9.613640802,2.838265222,0.102437686,0.023131099999999998,0.165222075,0.06608883,0.44883728,0.07254010000000001,0.723672688,0.6972371559999999,1.23386629,11.1,4.3,0.022125782000000004,8.6,25.9,0.19165760699999998,86.43255429,3.421726415,3.433016837,4.779126558,0.159158536,0.026222917000000002,8.627703783,30.20661473,4.7
18059,IN,Hancock,29.28121136,7.437666469,7.633538099,3.4405543560000003,0.06946567,0.013893100000000002,0.263969546,0.041679400000000005,0.583311856,0.07048910000000001,0.6251910310000001,0.402900886,1.23386629,11.1,4.3,0.040696176,12.4,34.8,0.055572500000000004,94.08159767,2.028513471,1.737093226,0.79140596,0.194280163,0.019999429,12.76677809,26.19639439,6.0
18061,IN,Harrison,4.737208003,1.632480076,1.076973735,0.735459599,0.07633782,0.0254459,0.33079722100000003,0.0254459,0.8286044,0.1022129,0.483472862,0.381689102,1.23386629,11.1,4.3,0.05021845,12.8,36.0,0.0254459,96.49425871,0.424245504,1.475967889,0.388680012,0.213392948,0.02286353,13.84767808,23.64343055,11.2
18063,IN,Hendricks,27.18561397,4.100904315,7.585815605,3.0659343669999997,0.0576716,0.0448557,0.288358025,0.0256318,0.523006022,0.0797692,0.768954734,0.7240990409999999,1.23386629,11.1,4.3,0.031131312,10.0,31.8,0.096119342,88.46048072,4.804466201,3.0106979810000003,2.051592322,0.15881964699999998,0.032313954,10.70416919,27.43798471,5.5
18065,IN,Henry,3.6923867589999997,1.403218109,0.823403517,0.9068948720000001,0.163281968,0.0204102,0.428615165,0.040820499999999996,0.968652725,0.12159289999999999,0.5102561489999999,0.367384427,1.23386629,11.1,4.3,0.041219266,13.4,36.7,0.10205123,94.88698395,2.151146335,1.397032065,0.311350127,0.127370507,0.01010877,16.17605434,22.32825199,14.7
18067,IN,Howard,26.84962908,8.467261346,6.335393816,4.336672442,0.132558868,0.0361524,0.469981442,0.108457256,1.138455629,0.0965612,0.927912077,0.626641922,1.23386629,11.1,4.3,0.01211123,13.1,31.4,0.072304837,87.11692769,6.749081593,2.662171307,0.8906129159999999,0.297273782,0.01570959,16.24250773,23.6671017,16.9
18069,IN,Huntington,22.21052548,8.526368376,5.422005921,3.6053078060000003,0.13621751199999999,0.0272435,0.626600556,0.10897401,0.8791208859999999,0.1081461,0.844548575,0.817305073,1.23386629,11.1,4.3,0.027472527000000004,12.7,32.6,0.10897401,96.14265704,0.417519664,1.6997090830000001,0.449843767,0.33401573100000004,0.016162052,14.72362892,23.69087383,10.9
18071,IN,Jackson,15.62594669,5.845543253,4.003425715,2.141838398,0.22880677300000002,0.0228807,0.5033749,0.114403386,0.9542635079999999,0.16247709999999999,0.7779430270000001,0.6177782860000001,1.23386629,11.1,4.3,0.04544112,12.4,36.9,0.068642032,91.62261658,0.625353974,5.687181422999999,0.840098169,0.193505758,0.042476874000000005,14.31942609,24.57995092,12.1
18073,IN,Jasper,9.130084719,2.322677782,2.595412725,1.037570289,0.238984317,0.0,0.5078416729999999,0.0,1.286154389,0.17934,0.6273338310000001,0.71695295,1.23386629,11.1,4.3,0.059821135,11.3,29.6,0.149365198,92.56227971,0.621303543,5.445367107,0.36740546,0.158312922,0.026883326000000003,14.04504451,25.67058964,9.3
18075,IN,Jay,19.39688454,8.618579047,4.706230228,3.0744537610000005,0.141649747,0.0472166,0.283299495,0.094433165,0.712724507,0.18721329999999997,0.424949242,0.613815572,1.23386629,11.1,4.3,0.09502993400000001,15.0,34.0,0.094433165,95.77941938,0.272902649,2.714910836,0.362301793,0.09880958,0.0,15.37194749,26.55625088,15.2
18077,IN,Jefferson,16.59037632,7.170044583999999,3.798638285,2.8144354039999997,0.18464947399999998,0.0307749,0.338524035,0.0615498,0.9871059059999999,0.15359089999999997,0.584723334,0.8616975440000001,1.23386629,11.1,4.3,0.03084706,12.5,35.0,0.0615498,93.94042186,1.634390033,2.328234859,0.650672259,0.181941532,0.015418774,14.62316517,22.61625756,13.4
18079,IN,Jennings,28.04520283,12.39743618,7.5623575039999995,3.4393861969999997,0.071428571,0.035714300000000004,0.35714285700000004,0.0,0.6844873429999999,0.1420404,0.39285714299999996,0.35714285700000004,1.23386629,11.1,4.3,0.03602565,12.3,33.0,0.035714300000000004,95.91936897,0.722173532,2.001752848,0.217353199,0.10517090300000001,0.0,12.62401402,26.39789658,13.1
18081,IN,Johnson,28.66137126,8.176107138999999,7.2881274529999995,3.654038013,0.08811289300000001,0.0338896,0.277894509,0.05422330000000001,0.605334818,0.0698368,0.847239355,0.7116810579999999,1.23386629,11.1,4.3,0.013159453,10.7,30.2,0.0474454,92.30168846,1.099861085,3.057556533,1.94480645,0.180445959,0.032938548,12.29753534,26.42244404,8.0
18083,IN,Knox,27.41040285,7.207965672,6.057538251,5.216371364,0.105435184,0.026358799999999998,0.5271759189999999,0.079076388,0.7948282959999999,0.1573894,0.6589698979999999,0.896199062,1.23386629,11.1,4.3,0.05298855400000001,11.0,32.3,0.079076388,94.05306972,2.585848075,1.534859521,0.556711759,0.166493236,0.028616025,15.77003122,21.31113424,19.1
